,price,property_type,subproperty_type,province,locality,zip_code,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,state_building,primary_energy_consumption_sqm,fl_double_glazing
169,475000,1.0,APARTMENT,West Flanders,Brugge,8000,,116.0,,,3.0,MISSING,0,0,1,37.0,0,0.0,0,,,0
170,240000,0.0,HOUSE,West Flanders,Brugge,8000,,,106.0,,3.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,2.0,542.0,0
171,220000,0.0,HOUSE,West Flanders,Brugge,8000,,,66.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,878.0,0
172,445000,0.0,HOUSE,West Flanders,Brugge,8000,2022.0,139.0,205.0,3.0,4.0,MISSING,0,0,1,,0,0.0,0,4.0,73.0,1
173,395000,0.0,HOUSE,West Flanders,Brugge,8000,,,165.0,2.0,4.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,2.0,476.0,0
174,295000,0.0,HOUSE,West Flanders,Brugge,8000,,117.0,77.0,4.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,579.0,1
175,479000,1.0,APARTMENT,West Flanders,Brugge,8000,,114.0,,,3.0,MISSING,0,0,1,41.0,0,0.0,0,,,0
176,390000,0.0,HOUSE,West Flanders,Brugge,8000,,326.0,167.0,4.0,5.0,MISSING,0,0,0,0.0,0,0.0,0,,453.0,1
177,402636,0.0,HOUSE,West Flanders,Brugge,8000,2022.0,139.0,0.0,,3.0,USA_HYPER_EQUIPPED,0,0,1,,0,0.0,0,,,1
178,420000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,104.0,,3.0,2.0,INSTALLED,0,0,1,15.0,0,0.0,0,5.0,,1
179,329000,1.0,APARTMENT,West Flanders,Brugge,8000,1994.0,104.0,,2.0,2.0,INSTALLED,0,0,1,8.0,0,0.0,0,4.0,105.0,0
180,310000,0.0,HOUSE,West Flanders,Brugge,8000,,,82.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,349.0,1
181,785000,0.0,MIXED_USE_BUILDING,West Flanders,Brugge,8000,,419.0,190.0,3.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,,0
182,485000,0.0,HOUSE,West Flanders,Brugge,8000,2021.0,154.0,106.0,,4.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,4.0,0.0,0
183,358000,0.0,HOUSE,West Flanders,Brugge,8000,1900.0,155.0,73.0,4.0,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,,1
184,661000,1.0,APARTMENT,West Flanders,Brugge,8000,,147.0,,,3.0,MISSING,0,0,1,17.0,0,0.0,0,,,0
185,429000,0.0,HOUSE,West Flanders,Brugge,8000,,222.0,121.0,4.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,,459.0,1
186,485000,0.0,HOUSE,West Flanders,Brugge,8000,2021.0,154.0,106.0,2.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,,1
187,390000,0.0,HOUSE,West Flanders,Brugge,8000,,326.0,167.0,2.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,,453.0,0
188,349000,0.0,HOUSE,West Flanders,Brugge,8000,1850.0,112.0,67.0,2.0,3.0,SEMI_EQUIPPED,0,0,1,17.0,1,17.0,0,3.0,269.0,0
189,420000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,104.0,,3.0,2.0,INSTALLED,0,0,1,11.0,0,0.0,0,5.0,,1
190,299800,1.0,APARTMENT,West Flanders,Brugge,8000,2022.0,84.0,,,2.0,MISSING,0,0,1,4.0,0,0.0,0,4.0,,1
191,390000,0.0,HOUSE,West Flanders,Brugge,8000,,210.0,128.0,2.0,3.0,INSTALLED,0,0,1,,0,0.0,0,5.0,342.0,1
192,399500,1.0,APARTMENT,West Flanders,Brugge,8000,,85.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
193,320844,1.0,APARTMENT,West Flanders,Brugge,8000,,112.0,,,3.0,MISSING,0,0,1,,1,,0,,0.0,0
194,950000,0.0,HOUSE,West Flanders,Brugge,8000,,,247.0,,3.0,MISSING,0,0,1,18.0,1,10000.0,0,,,0
195,579000,1.0,APARTMENT,West Flanders,Brugge,8000,,,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,,1
196,430000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,98.0,,3.0,2.0,INSTALLED,0,0,1,39.0,0,0.0,0,5.0,,1
197,324000,1.0,GROUND_FLOOR,West Flanders,Brugge,8000,2004.0,110.0,,2.0,2.0,INSTALLED,1,0,1,,0,0.0,0,4.0,254.0,0
198,395000,0.0,HOUSE,West Flanders,Brugge,8000,,,165.0,3.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,476.0,1
199,322800,1.0,APARTMENT,West Flanders,Brugge,8000,2022.0,87.0,,,2.0,MISSING,0,0,1,7.0,0,0.0,0,4.0,,1
200,445000,0.0,HOUSE,West Flanders,Brugge,8000,1906.0,165.0,130.0,2.0,4.0,MISSING,0,0,1,,0,0.0,0,4.0,247.0,1
201,548500,1.0,APARTMENT,West Flanders,Brugge,8000,,117.0,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,0.0,0
202,599500,1.0,APARTMENT,West Flanders,Brugge,8000,,133.0,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,,0
203,325000,0.0,HOUSE,West Flanders,Brugge,8000,,146.0,181.0,2.0,4.0,MISSING,0,0,1,,0,0.0,0,,447.0,1
204,511879,0.0,HOUSE,West Flanders,Brugge,8000,2022.0,177.0,0.0,,3.0,USA_HYPER_EQUIPPED,0,0,1,,0,0.0,0,,,1
205,395000,0.0,HOUSE,West Flanders,Brugge,8000,,,72.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,402.0,0
206,430000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,97.0,,3.0,2.0,INSTALLED,0,0,1,13.0,0,0.0,0,5.0,,1
207,395000,0.0,MANSION,West Flanders,Brugge,8000,,300.0,165.0,3.0,4.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,2.0,,0
208,770981,0.0,HOUSE,West Flanders,Brugge,8000,,181.0,1134.0,,4.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,4.0,,1
209,695000,0.0,HOUSE,West Flanders,Brugge,8000,,228.0,100.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,253.0,1
210,429000,0.0,HOUSE,West Flanders,Brugge,8000,,,200.0,4.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
211,450000,0.0,HOUSE,West Flanders,Brugge,8000,,228.0,171.0,2.0,3.0,MISSING,0,0,1,60.0,1,60.0,0,2.0,,0
212,575000,0.0,HOUSE,West Flanders,Brugge,8000,2024.0,,186.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,,0
213,995000,1.0,LOFT,West Flanders,Brugge,8000,,,,,3.0,MISSING,0,0,1,16.0,0,0.0,0,5.0,,0
214,395000,0.0,HOUSE,West Flanders,Brugge,8000,,,72.0,3.0,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,,402.0,0
215,689000,0.0,HOUSE,West Flanders,Brugge,8000,,,194.0,,4.0,MISSING,0,0,1,,0,0.0,0,,277.0,0
216,828829,0.0,HOUSE,West Flanders,Brugge,8000,,163.0,2750.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,4.0,,1
217,575000,0.0,HOUSE,West Flanders,Brugge,8000,2024.0,,186.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,,0
218,250000,0.0,HOUSE,West Flanders,Brugge,8000,1995.0,,101.0,2.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,344.0,0
219,297000,0.0,HOUSE,West Flanders,Brugge,8000,,110.0,88.0,2.0,3.0,INSTALLED,0,0,1,,0,0.0,0,4.0,296.0,0
220,495000,0.0,HOUSE,West Flanders,Brugge,8000,1952.0,,294.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,2.0,227.0,1
221,455000,1.0,PENTHOUSE,West Flanders,Brugge,8000,2024.0,97.0,,3.0,2.0,INSTALLED,0,0,1,39.0,0,0.0,0,5.0,,1
222,1695000,0.0,MANSION,West Flanders,Brugge,8000,1976.0,600.0,544.0,2.0,5.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,3.0,414.0,0
223,1799000,0.0,HOUSE,West Flanders,Brugge,8000,,541.0,334.0,4.0,5.0,MISSING,0,1,1,,0,0.0,0,4.0,,1
224,995000,0.0,MANOR_HOUSE,West Flanders,Brugge,8000,,,0.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,549.0,1
225,815000,0.0,HOUSE,West Flanders,Brugge,8000,,,0.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,134.0,1
226,104900,1.0,KOT,West Flanders,Brugge,8000,2016.0,15.0,,,0.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,86.0,0
227,280000,0.0,HOUSE,West Flanders,Brugge,8000,,90.0,0.0,2.0,2.0,MISSING,0,1,1,20.0,0,0.0,0,,,1
228,215000,1.0,APARTMENT,West Flanders,Brugge,8000,1964.0,92.0,,3.0,2.0,INSTALLED,0,0,1,,0,0.0,0,4.0,443.0,0
229,575000,0.0,HOUSE,West Flanders,Brugge,8000,2024.0,,191.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,,0
230,835000,0.0,MANSION,West Flanders,Brugge,8000,1875.0,356.0,168.0,2.0,8.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,3.0,391.0,0
231,545000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,141.0,,3.0,3.0,INSTALLED,0,0,1,35.0,0,0.0,0,5.0,,1
232,320844,1.0,APARTMENT,West Flanders,Brugge,8000,2021.0,112.0,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,0.0,0
233,295000,1.0,DUPLEX,West Flanders,Brugge,8000,1961.0,92.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,302.0,1
234,427750,0.0,HOUSE,West Flanders,Brugge,8000,2022.0,148.0,0.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,1
235,345000,0.0,HOUSE,West Flanders,Brugge,8000,,,0.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,224.0,1
236,185000,1.0,APARTMENT,West Flanders,Brugge,8000,1990.0,58.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,186.0,0
237,575000,0.0,HOUSE,West Flanders,Brugge,8000,2024.0,,203.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,,0
238,745000,0.0,HOUSE,West Flanders,Brugge,8000,,283.0,229.0,3.0,7.0,INSTALLED,1,0,0,0.0,0,0.0,0,4.0,225.0,1
239,199000,0.0,HOUSE,West Flanders,Brugge,8000,,114.0,67.0,4.0,2.0,INSTALLED,0,0,1,,0,0.0,0,3.0,499.0,0
240,580000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,127.0,,3.0,3.0,INSTALLED,0,0,1,21.0,0,0.0,0,5.0,,1
241,325000,1.0,APARTMENT,West Flanders,Brugge,8000,,80.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,70.0,0
242,339000,1.0,APARTMENT,West Flanders,Brugge,8000,2012.0,92.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,165.0,1
243,365000,0.0,HOUSE,West Flanders,Brugge,8000,,,229.0,,0.0,MISSING,0,0,0,0.0,0,0.0,0,,385.0,0
244,427750,0.0,HOUSE,West Flanders,Brugge,8000,2022.0,148.0,0.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,1
245,511879,0.0,HOUSE,West Flanders,Brugge,8000,2022.0,177.0,0.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,1
246,309000,0.0,HOUSE,West Flanders,Brugge,8000,,,154.0,2.0,4.0,INSTALLED,0,0,0,0.0,1,1.0,0,4.0,227.0,1
247,645000,0.0,HOUSE,West Flanders,Brugge,8000,2019.0,144.0,0.0,2.0,3.0,HYPER_EQUIPPED,0,0,1,,0,0.0,0,5.0,136.0,0
248,580000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,144.0,,3.0,3.0,INSTALLED,0,0,1,35.0,0,0.0,0,5.0,,1
249,495000,0.0,HOUSE,West Flanders,Brugge,8000,,134.0,77.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
250,275000,,COMMERCIAL_PREMISES,West Flanders,Brugge,8000,2024.0,116.0,116.0,,,MISSING,0,0,0,0.0,0,0.0,0,4.0,,0
251,286855,1.0,APARTMENT,West Flanders,Brugge,8000,2021.0,88.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,0.0,1
252,359000,1.0,APARTMENT,West Flanders,Brugge,8000,,80.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,70.0,0
253,395000,0.0,HOUSE,West Flanders,Brugge,8000,,,165.0,3.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,2.0,476.0,0
254,511879,0.0,VILLA,West Flanders,Brugge,8000,2022.0,177.0,0.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,1
255,1395000,0.0,HOUSE,West Flanders,Brugge,8000,,,795.0,4.0,3.0,INSTALLED,0,0,1,45.0,1,795.0,0,6.0,161.0,0
256,1175000,0.0,APARTMENT_BLOCK,West Flanders,Brugge,8000,1900.0,319.0,133.0,2.0,8.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,275.0,1
257,599000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,140.0,,3.0,3.0,INSTALLED,0,0,1,35.0,0,0.0,0,5.0,,1
258,305000,,COMMERCIAL_PREMISES,West Flanders,Brugge,8000,2024.0,108.0,108.0,,,MISSING,0,0,0,0.0,0,0.0,0,4.0,,0
259,511879,0.0,VILLA,West Flanders,Brugge,8000,2022.0,177.0,0.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,1
260,750000,1.0,APARTMENT,West Flanders,Brugge,8000,,,,,2.0,MISSING,0,0,1,7.0,1,5000.0,0,,,0
261,355000,1.0,APARTMENT,West Flanders,Brugge,8000,2020.0,95.0,,4.0,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,5.0,,0
262,395000,0.0,HOUSE,West Flanders,Brugge,8000,,92.0,0.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,233.0,0
263,335000,1.0,APARTMENT,West Flanders,Brugge,8000,,95.0,,2.0,2.0,INSTALLED,0,0,1,10.0,0,0.0,0,5.0,,0
264,279000,0.0,HOUSE,West Flanders,Brugge,8000,,,330.0,3.0,3.0,MISSING,0,0,1,,0,0.0,0,3.0,492.0,1
265,2870000,0.0,EXCEPTIONAL_PROPERTY,West Flanders,Brugge,8000,1911.0,538.0,395.0,3.0,5.0,MISSING,0,0,1,,0,0.0,0,5.0,175.0,0
266,630000,1.0,PENTHOUSE,West Flanders,Brugge,8000,2024.0,100.0,,3.0,2.0,INSTALLED,0,0,1,39.0,0,0.0,0,5.0,,1
267,365000,,COMMERCIAL_PREMISES,West Flanders,Brugge,8000,2024.0,138.0,138.0,,,MISSING,0,0,0,0.0,0,0.0,0,4.0,,0
268,309000,0.0,HOUSE,West Flanders,Brugge,8000,2017.0,82.0,47.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,136.0,1
269,326800,0.0,HOUSE,Limburg,Hasselt,3510,1939.0,130.0,444.0,3.0,3.0,MISSING,0,0,1,,0,0.0,0,5.0,247.0,1
270,739000,0.0,HOUSE,West Flanders,Brugge,8000,,224.0,520.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
271,519000,0.0,HOUSE,West Flanders,Brugge,8000,,,0.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,185.0,1
272,495000,0.0,HOUSE,West Flanders,Brugge,8000,,225.0,70.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,,199.0,1
273,115000,0.0,HOUSE,Hainaut,Thuin,6150,,105.0,142.0,3.0,2.0,SEMI_EQUIPPED,0,0,1,,0,0.0,0,3.0,410.0,1
274,895000,0.0,HOUSE,West Flanders,Brugge,8000,1850.0,450.0,625.0,4.0,3.0,MISSING,0,0,1,,0,0.0,0,4.0,,0
275,395000,,COMMERCIAL_PREMISES,West Flanders,Brugge,8000,2024.0,163.0,163.0,,,MISSING,0,0,0,0.0,0,0.0,0,4.0,,0
276,699000,1.0,PENTHOUSE,West Flanders,Brugge,8000,2024.0,127.0,,3.0,3.0,INSTALLED,0,0,1,66.0,0,0.0,0,5.0,,1
277,349000,0.0,HOUSE,West Flanders,Brugge,8000,1880.0,91.0,59.0,4.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,249.0,1
278,429000,0.0,HOUSE,Flemish Brabant,Halle-Vilvoorde,1650,1918.0,182.0,500.0,3.0,3.0,SEMI_EQUIPPED,0,0,0,0.0,1,300.0,0,3.0,503.0,1
279,265000,1.0,APARTMENT,Antwerp,Antwerp,2640,,75.0,,3.0,2.0,INSTALLED,0,0,1,20.0,0,0.0,0,5.0,233.0,1
280,770000,0.0,HOUSE,West Flanders,Brugge,8000,,213.0,805.0,3.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
281,200000,1.0,APARTMENT,Brussels,Brussels,1020,1964.0,88.0,,2.0,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,2.0,179.0,1
282,445000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,118.0,,,3.0,MISSING,0,0,1,12.0,0,0.0,0,4.0,,0
283,749000,0.0,APARTMENT_BLOCK,Brussels,Brussels,1060,1875.0,620.0,280.0,2.0,9.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,2.0,249.0,1
284,549000,0.0,HOUSE,West Flanders,Brugge,8000,1974.0,270.0,126.0,3.0,5.0,INSTALLED,0,0,1,12.0,0,0.0,0,4.0,142.0,0
285,390000,0.0,HOUSE,West Flanders,Brugge,8000,,,167.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,2.0,453.0,0
286,265000,1.0,APARTMENT,West Flanders,Brugge,8000,,87.0,,4.0,1.0,MISSING,0,0,1,20.0,0,0.0,0,4.0,,0
287,375000,0.0,HOUSE,Antwerp,Antwerp,2150,1968.0,194.0,202.0,2.0,4.0,SEMI_EQUIPPED,0,0,0,0.0,1,71.0,0,3.0,487.0,1
288,349500,1.0,APARTMENT,Limburg,Hasselt,3500,1995.0,139.0,,3.0,2.0,MISSING,0,0,1,,0,0.0,0,,168.0,1
289,695000,0.0,HOUSE,Antwerp,Turnhout,2275,2002.0,343.0,791.0,4.0,4.0,INSTALLED,0,1,0,0.0,1,350.0,1,5.0,139.0,1
290,789000,0.0,HOUSE,West Flanders,Brugge,8000,,243.0,830.0,3.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
291,219000,1.0,APARTMENT,Namur,Namur,5100,2005.0,80.0,,3.0,2.0,HYPER_EQUIPPED,0,0,1,12.0,1,30.0,0,5.0,428.0,1
292,195000,1.0,DUPLEX,Liège,Huy,4500,,85.0,,2.0,2.0,INSTALLED,0,0,1,,0,0.0,0,6.0,164.0,0
293,455000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,138.0,,,3.0,MISSING,0,0,1,19.0,0,0.0,0,4.0,,0
294,390000,0.0,HOUSE,West Flanders,Brugge,8000,,326.0,167.0,2.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,453.0,1
295,795000,0.0,VILLA,West Flanders,Oostend,8420,1980.0,273.0,2838.0,4.0,5.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,296.0,1
296,292500,1.0,APARTMENT,West Flanders,Brugge,8000,,85.0,,4.0,1.0,MISSING,0,0,1,12.0,0,0.0,0,4.0,,0
297,415000,0.0,HOUSE,Flemish Brabant,Halle-Vilvoorde,1600,1990.0,152.0,190.0,2.0,3.0,INSTALLED,0,0,1,17.0,1,122.0,0,6.0,124.0,0
298,805000,0.0,HOUSE,West Flanders,Brugge,8000,,230.0,850.0,3.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
299,215000,1.0,APARTMENT,Namur,Dinant,5500,,95.0,,,1.0,MISSING,0,0,1,18.0,0,0.0,0,4.0,181.0,1
300,419000,1.0,APARTMENT,Limburg,Hasselt,3500,2021.0,107.0,,2.0,2.0,HYPER_EQUIPPED,0,0,1,,0,0.0,0,,57.0,1
301,117500,0.0,HOUSE,Hainaut,Thuin,6150,,105.0,4698.0,2.0,2.0,SEMI_EQUIPPED,0,0,1,,0,0.0,0,3.0,250.0,1
302,485000,0.0,HOUSE,West Flanders,Brugge,8000,,115.0,98.0,2.0,3.0,MISSING,0,0,1,,0,0.0,0,6.0,,1
303,275000,,BUSINESS,West Flanders,Brugge,8000,2024.0,116.0,158.0,2.0,,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,,10.0,1
304,635000,1.0,PENTHOUSE,West Flanders,Brugge,8000,2024.0,136.0,,,3.0,MISSING,0,0,1,20.0,0,0.0,0,4.0,,0
305,180000,1.0,APARTMENT,Liège,Liège,4020,1939.0,96.0,,2.0,2.0,INSTALLED,0,0,1,30.0,0,0.0,0,4.0,265.0,1
306,239000,1.0,APARTMENT,Brussels,Brussels,1070,2018.0,65.0,,2.0,1.0,INSTALLED,0,0,1,7.0,0,0.0,0,4.0,69.0,1
307,335000,1.0,APARTMENT,West Flanders,Brugge,8000,,95.0,,2.0,2.0,INSTALLED,0,0,1,10.0,0,0.0,0,5.0,,0
308,820000,0.0,HOUSE,West Flanders,Brugge,8000,,201.0,876.0,3.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
309,649000,0.0,VILLA,Antwerp,Antwerp,2550,1934.0,189.0,0.0,4.0,3.0,INSTALLED,0,1,0,0.0,0,0.0,0,4.0,322.0,1
310,110000,1.0,GROUND_FLOOR,Namur,Namur,5000,,65.0,,2.0,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,190.0,1
311,215000,1.0,APARTMENT,West Flanders,Brugge,8310,,,,2.0,2.0,MISSING,0,0,1,1.0,0,0.0,0,4.0,602.0,1
312,649000,0.0,VILLA,West Flanders,Brugge,8000,1850.0,,5402.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,385.0,0
313,685000,1.0,PENTHOUSE,West Flanders,Brugge,8000,2024.0,160.0,,,2.0,MISSING,0,0,1,,0,0.0,0,4.0,,0
314,305000,,BUSINESS,West Flanders,Brugge,8000,2024.0,108.0,120.0,2.0,,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,,10.0,0
315,219000,0.0,CHALET,Namur,Dinant,5570,1981.0,113.0,1020.0,4.0,2.0,SEMI_EQUIPPED,0,0,1,,0,0.0,0,2.0,474.0,1
316,170000,1.0,PENTHOUSE,Liège,Liège,4020,1939.0,81.0,,2.0,2.0,SEMI_EQUIPPED,0,0,1,16.0,0,0.0,0,4.0,366.0,1
317,210000,0.0,HOUSE,West Flanders,Brugge,8000,1850.0,120.0,48.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,434.0,0
318,374000,0.0,HOUSE,Antwerp,Antwerp,2140,,189.0,0.0,2.0,4.0,INSTALLED,0,0,1,13.0,0,0.0,0,3.0,318.0,1
319,345000,1.0,APARTMENT,West Flanders,Brugge,8000,,96.0,,4.0,2.0,MISSING,0,0,1,7.0,0,0.0,0,4.0,,0
320,195000,0.0,HOUSE,Namur,Namur,5300,1968.0,100.0,142.0,4.0,2.0,MISSING,0,0,1,,0,0.0,0,2.0,479.0,0
321,1600000,0.0,HOUSE,West Flanders,Brugge,8000,1889.0,,418.0,,7.0,MISSING,0,0,0,0.0,0,0.0,0,,226.0,0
322,280000,0.0,HOUSE,West Flanders,Brugge,8200,1899.0,235.0,271.0,4.0,5.0,MISSING,0,0,1,,0,0.0,0,4.0,497.0,1
323,365000,,BUSINESS,West Flanders,Brugge,8000,2024.0,136.0,145.0,3.0,,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,,10.0,1
324,199000,1.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1861,1971.0,75.0,,2.0,1.0,INSTALLED,0,0,1,8.0,0,0.0,0,6.0,162.0,1
325,610000,1.0,APARTMENT,West Flanders,Brugge,8000,,131.0,,4.0,3.0,MISSING,0,0,1,63.0,0,0.0,0,4.0,,0
326,379000,1.0,APARTMENT,West Flanders,Brugge,8000,,120.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,248.0,1
327,299000,0.0,HOUSE,Brussels,Brussels,1180,1935.0,124.0,218.0,3.0,4.0,SEMI_EQUIPPED,0,0,1,,1,87.0,0,2.0,585.0,1
328,450000,0.0,HOUSE,West Flanders,Brugge,8000,1993.0,181.0,522.0,2.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,218.0,1
329,185000,0.0,MIXED_USE_BUILDING,Antwerp,Antwerp,2018,1950.0,116.0,120.0,2.0,0.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,,0
330,199856,1.0,GROUND_FLOOR,Antwerp,Turnhout,2490,2022.0,75.0,,2.0,1.0,INSTALLED,0,0,1,7.0,0,0.0,0,,,1
331,450000,0.0,HOUSE,West Flanders,Brugge,8300,,,209.0,4.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,,654.0,0
332,200000,1.0,APARTMENT,Brussels,Brussels,1083,2010.0,67.0,,2.0,1.0,USA_INSTALLED,0,0,1,10.0,0,0.0,0,4.0,111.0,1
333,445000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,118.0,,2.0,3.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0,,10.0,1
334,315000,1.0,APARTMENT,West Flanders,Brugge,8000,,,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,166.0,1
335,627500,1.0,APARTMENT,West Flanders,Brugge,8000,,142.0,,4.0,3.0,MISSING,0,0,1,28.0,0,0.0,0,4.0,,0
336,375000,0.0,HOUSE,Antwerp,Antwerp,2950,,147.0,0.0,,2.0,MISSING,0,0,1,,0,0.0,0,6.0,73.0,1
337,369500,1.0,APARTMENT,Limburg,Hasselt,3850,2023.0,142.0,,2.0,14.0,MISSING,0,0,1,,0,0.0,0,,,1
338,468000,0.0,HOUSE,West Flanders,Brugge,8000,2017.0,150.0,245.0,3.0,3.0,MISSING,0,0,1,,0,0.0,0,4.0,132.0,1
340,244487,1.0,APARTMENT,Antwerp,Turnhout,2490,2022.0,90.0,,2.0,2.0,INSTALLED,0,0,1,15.0,0,0.0,0,,,1
341,355000,0.0,HOUSE,West Flanders,Brugge,8000,,150.0,85.0,,0.0,MISSING,0,0,0,0.0,0,0.0,0,2.0,0.0,1
342,121500,1.0,APARTMENT,East Flanders,Oudenaarde,9600,,49.0,,,1.0,MISSING,0,0,1,,0,0.0,0,,344.0,0
343,455000,1.0,APARTMENT,West Flanders,Brugge,8000,2024.0,138.0,,2.0,3.0,USA_HYPER_EQUIPPED,0,0,1,20.0,0,0.0,0,,10.0,1
344,325000,1.0,APARTMENT,West Flanders,Brugge,8000,2023.0,73.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,30.0,1
345,299000,1.0,APARTMENT,West Flanders,Brugge,8000,2011.0,91.0,,2.0,2.0,INSTALLED,0,0,1,17.0,0,0.0,0,4.0,99.0,0
